case_id,crime_type_code,crime_type_description,severity_level,incident_datetime,latitude,longitude,region,district,priority,status,complainant_name,complainant_age,complainant_gender
20251030-4191,FR,Fraud,Moderate,2023-07-22 02:20:40,13.110909464271241,80.3487128224002,South,Southern Bay,Medium,Pending,Arun Iyer,27,Male
20251030-4192,VT,Vehicle Theft,Moderate,2023-08-28 15:48:57,13.066225043584051,80.24792581174896,West,Commercial West,Medium,Pending,Deepa Singh,67,Male
20251030-4193,RB,Robbery,Critical,2024-09-24 08:16:29,13.066600702066738,80.26829285887644,West,Commercial West,Critical,Pending,Deepa Nair,56,Male
20251030-4194,BR,Burglary,Serious,2024-10-26 19:36:13,13.06219177548259,80.23564065273095,Central,City Center,High,Assigned,Kumar Patel,56,Female
20251030-4195,VT,Vehicle Theft,Moderate,2023-09-02 17:16:09,13.064716081564665,80.26095067406786,North,Industrial Area,Medium,Pending,Vijay Singh,55,Other
20251030-4196,FR,Fraud,Moderate,2023-01-28 17:54:53,13.057858669338703,80.21581103761072,West,University Area,Medium,Cold Case,Kumar Nair,51,Other
20251030-4197,RB,Robbery,Critical,2023-05-24 14:10:12,13.081051700761153,80.25870023081471,Central,Business District,Critical,Closed,Lakshmi Singh,51,Female
20251030-4198,HM,Homicide,Critical,2024-05-17 20:23:38,13.022698606063532,80.26065308913579,South,Residential South,Critical,Assigned,Deepa Singh,21,Other
20251030-4199,VN,Vandalism,Minor,2024-03-14 20:58:51,13.099782343261431,80.31725610941479,North,Industrial Area,Low,Under Investigation,Arun Patel,71,Female
20251030-4200,VT,Vehicle Theft,Moderate,2023-04-03 06:27:46,13.08381017036659,80.23984503552869,East,Market District,Medium,Under Investigation,Meena Iyer,29,Other
20251030-4201,AS,Assault,Serious,2023-08-10 11:02:17,13.062717167698349,80.26711470553724,Central,City Center,High,Reported,Arun Kumar,49,Other
20251030-4202,HM,Homicide,Critical,2023-04-08 17:43:05,13.06577305525189,80.25627951313815,South,Residential South,Critical,Pending,Meena Patel,62,Other
20251030-4203,CY,Cybercrime,Serious,2024-11-11 23:07:17,13.049766991981558,80.25770799723817,Central,City Center,High,Reported,Deepa Sharma,64,Female
20251030-4204,CY,Cybercrime,Serious,2023-12-29 20:07:32,13.032438475615084,80.26045184674129,West,Commercial West,High,Closed,Deepa Sharma,39,Other
20251030-4205,FR,Fraud,Moderate,2023-06-09 23:18:36,13.01921227562859,80.1975212495732,East,Eastern Hills,Medium,Pending,Lakshmi Patel,27,Female
20251030-4206,HM,Homicide,Critical,2023-07-04 10:21:56,13.099271568403825,80.28904112456075,Central,City Center,Critical,Closed,Meena Kumar,62,Male
20251030-4207,HM,Homicide,Critical,2024-04-11 20:52:50,13.005781751624612,80.29832430033608,North,Industrial Area,Critical,Assigned,Kumar Kumar,55,Female
20251030-4208,FR,Fraud,Moderate,2023-12-04 12:50:00,13.10533501352814,80.28969363940124,South,Southern Bay,Medium,Reported,Priya Sharma,42,Male
20251030-4209,RB,Robbery,Critical,2023-06-30 08:53:40,13.051448317124715,80.34772445545221,Central,Downtown,Critical,Pending,Priya Patel,46,Female
20251030-4210,AS,Assault,Serious,2024-06-01 06:08:27,13.05270047317342,80.25821382922273,West,University Area,High,Under Investigation,Priya Singh,52,Male
20251030-4211,CY,Cybercrime,Serious,2024-03-06 13:56:21,13.062745741406099,80.24033361834712,South,Coastal Zone,High,Under Investigation,Priya Nair,53,Other
20251030-4212,TH,Theft,Moderate,2024-12-23 20:21:37,12.996624345214268,80.27424742283291,Central,Business District,Medium,Reported,Deepa Reddy,26,Male
20251030-4213,TH,Theft,Moderate,2024-08-26 16:28:04,13.051385246334998,80.26214190616102,Central,City Center,Medium,Under Investigation,Lakshmi Reddy,30,Male
20251030-4214,HM,Homicide,Critical,2024-03-03 23:41:40,13.111793166665773,80.2878688796706,Central,Business District,Critical,Pending,Vijay Iyer,32,Other
20251030-4215,CY,Cybercrime,Serious,2023-01-12 19:42:38,13.107789625473895,80.2669056080489,West,University Area,High,Closed,Kumar Das,72,Other
20251030-4216,TH,Theft,Moderate,2024-09-19 21:32:34,13.09773232675366,80.29866695579966,South,Residential South,Medium,Under Investigation,Deepa Sharma,36,Male
20251030-4217,BR,Burglary,Serious,2024-03-16 17:05:07,13.097862911801814,80.30545186585005,West,Western Plains,High,Assigned,Kumar Das,62,Female
20251030-4218,TH,Theft,Moderate,2024-05-18 11:36:18,13.062222603015817,80.25825474474519,Central,Business District,Medium,Under Investigation,Deepa Sharma,32,Male
20251030-4219,TH,Theft,Moderate,2023-06-30 20:08:49,13.073424045181392,80.26399683930015,West,Western Plains,Medium,Closed,Lakshmi Reddy,63,Female
20251030-4220,VT,Vehicle Theft,Moderate,2023-01-26 12:34:19,13.078134495261663,80.17696921095059,South,Residential South,Medium,Reported,Deepa Das,48,Male
20251030-4221,RB,Robbery,Critical,2024-08-13 13:36:15,13.11068458988881,80.27593898239995,South,Coastal Zone,Critical,Closed,Lakshmi Reddy,37,Other
20251030-4222,VT,Vehicle Theft,Moderate,2023-04-23 12:06:39,13.123334165014224,80.1785087041013,West,Western Plains,Medium,Reported,Lakshmi Sharma,73,Other
20251030-4223,TH,Theft,Moderate,2024-06-29 17:18:27,13.072470422353618,80.2066878236071,West,Western Plains,Medium,Reported,Raj Das,73,Male
20251030-4224,VT,Vehicle Theft,Moderate,2023-10-29 22:01:10,13.056034195155247,80.29689400001665,South,Residential South,Medium,Under Investigation,Priya Sharma,62,Male
20251030-4225,CY,Cybercrime,Serious,2024-05-14 10:09:27,13.045356221283274,80.24534828332901,East,Market District,High,Reported,Raj Patel,61,Female
20251030-4226,HM,Homicide,Critical,2023-04-12 21:21:50,13.098952806382632,80.25493448451537,South,Coastal Zone,Critical,Closed,Deepa Das,35,Female
20251030-4227,RB,Robbery,Critical,2024-04-13 07:03:42,13.10050614757063,80.30050390494536,Central,Business District,Critical,Assigned,Meena Patel,37,Male
20251030-4228,VT,Vehicle Theft,Moderate,2023-12-05 16:12:40,13.063367571627069,80.25284914790353,West,University Area,Medium,Under Investigation,Kumar Kumar,40,Female
20251030-4229,FR,Fraud,Moderate,2023-11-15 11:45:54,13.035199639732435,80.30579252150325,West,Commercial West,Medium,Pending,Arun Nair,24,Male
20251030-4230,VT,Vehicle Theft,Moderate,2023-06-12 09:14:00,13.055803373340504,80.29936436766911,South,Residential South,Medium,Assigned,Deepa Iyer,42,Other
20251030-4231,AS,Assault,Serious,2024-04-20 16:26:21,13.099949712372608,80.2881596975153,East,Eastern Hills,High,Reported,Lakshmi Iyer,45,Male
20251030-4232,VT,Vehicle Theft,Moderate,2024-05-18 16:24:37,13.114502694864598,80.28594090606748,West,Commercial West,Medium,Closed,Raj Das,21,Female
20251030-4233,FR,Fraud,Moderate,2024-03-07 22:25:32,13.0853878667789,80.25154532739599,North,Industrial Area,Medium,Closed,Meena Iyer,70,Other
20251030-4234,BR,Burglary,Serious,2023-10-24 19:43:55,13.109721255293103,80.2784453509416,East,Eastern Hills,High,Reported,Raj Singh,29,Female
20251030-4235,TH,Theft,Moderate,2024-10-07 23:27:56,13.015272124195963,80.19236950380876,North,Northern Heights,Medium,Pending,Vijay Reddy,70,Female
20251030-4236,RB,Robbery,Critical,2023-05-31 14:26:43,13.038499706415722,80.27120356963091,East,Suburban East,Critical,Pending,Vijay Das,26,Other
20251030-4237,TH,Theft,Moderate,2023-04-16 00:39:51,13.015517324603637,80.26741311768694,West,University Area,Medium,Assigned,Deepa Iyer,29,Other
20251030-4238,VN,Vandalism,Minor,2023-06-04 23:32:33,12.997962299598207,80.26766503425212,West,University Area,Low,Pending,Deepa Patel,37,Other
20251030-4239,VN,Vandalism,Minor,2023-02-13 07:44:38,13.034435134608646,80.24194210802742,North,Industrial Area,Low,Assigned,Meena Kumar,48,Male
20251030-4240,TH,Theft,Moderate,2024-05-15 16:24:02,13.067580979777157,80.28047237276452,West,Western Plains,Medium,Assigned,Priya Das,53,Female
20251030-4241,FR,Fraud,Moderate,2024-08-15 17:30:01,13.042651474132487,80.25210624517162,Central,Downtown,Medium,Assigned,Deepa Reddy,60,Female
20251030-4242,CY,Cybercrime,Serious,2023-04-07 08:23:31,13.06844458293077,80.2541771318579,South,Coastal Zone,High,Under Investigation,Arun Kumar,46,Female
20251030-4243,CY,Cybercrime,Serious,2023-03-17 18:50:27,13.120071505931632,80.27903834874391,South,Coastal Zone,High,Under Investigation,Lakshmi Iyer,64,Male
20251030-4244,TH,Theft,Moderate,2024-07-29 19:16:41,13.076354611850387,80.26410068363992,Central,Downtown,Medium,Closed,Deepa Nair,49,Other
20251030-4245,CY,Cybercrime,Serious,2023-06-06 21:22:11,13.036661565404398,80.2593270607384,North,Northern Heights,High,Under Investigation,Priya Patel,48,Male
20251030-4246,RB,Robbery,Critical,2023-09-30 16:26:13,13.054453996966755,80.21686883842779,East,Market District,Critical,Reported,Raj Kumar,43,Male
20251030-4247,HM,Homicide,Critical,2023-09-05 19:05:02,13.066487130560803,80.25510158652261,East,Suburban East,Critical,Closed,Priya Kumar,59,Other
20251030-4248,BR,Burglary,Serious,2024-10-10 14:57:39,13.08964680103328,80.30291565668634,East,Market District,High,Closed,Raj Sharma,18,Female
20251030-4249,BR,Burglary,Serious,2024-02-10 07:09:50,12.994422755892334,80.32956538635474,Central,City Center,High,Under Investigation,Meena Singh,41,Female
20251030-4250,RB,Robbery,Critical,2023-06-02 19:42:38,13.096906285943225,80.27036371580071,Central,Business District,Critical,Closed,Priya Patel,25,Other
20251030-4251,DR,Drug Related,Critical,2024-01-12 07:42:35,13.0595146707307,80.33639501642048,Central,City Center,Critical,Pending,Raj Das,41,Male
20251030-4252,DR,Drug Related,Critical,2024-02-20 21:19:04,13.071971012850469,80.27906592551821,Central,Business District,Critical,Pending,Meena Das,52,Female
20251030-4253,RB,Robbery,Critical,2023-02-08 08:09:13,13.047368191543166,80.2956694443464,South,Residential South,Critical,Under Investigation,Lakshmi Iyer,64,Other
20251030-4254,DR,Drug Related,Critical,2024-06-05 15:28:42,13.075695255389324,80.28106111838844,West,Western Plains,Critical,Under Investigation,Lakshmi Singh,44,Other
20251030-4255,TH,Theft,Moderate,2023-02-12 19:11:30,13.070471830920281,80.23906664199467,South,Residential South,Medium,Assigned,Vijay Patel,31,Other
20251030-4256,BR,Burglary,Serious,2023-05-19 16:07:26,13.067722555534536,80.25773365939462,South,Residential South,High,Pending,Arun Nair,36,Other
20251030-4257,BR,Burglary,Serious,2023-11-25 10:24:46,13.092504200185946,80.27406486773984,South,Southern Bay,High,Reported,Vijay Kumar,61,Female
20251030-4258,BR,Burglary,Serious,2024-08-05 06:42:24,13.091597684352442,80.2609352448102,West,Western Plains,High,Cold Case,Meena Das,56,Female
20251030-4259,CY,Cybercrime,Serious,2023-06-16 19:38:25,12.98680983493185,80.20120307949504,South,Southern Bay,High,Closed,Lakshmi Sharma,48,Female
20251030-4260,RB,Robbery,Critical,2023-08-15 12:18:52,13.114360592406126,80.28806684173048,Central,City Center,Critical,Under Investigation,Meena Nair,32,Female
20251030-4261,HM,Homicide,Critical,2023-11-17 08:38:38,13.034484274239922,80.21819301338633,North,Northern Heights,Critical,Closed,Deepa Das,74,Male
20251030-4262,HM,Homicide,Critical,2023-12-25 10:11:39,13.038393955772923,80.23434681316924,East,Market District,Critical,Reported,Deepa Reddy,62,Female
20251030-4263,FR,Fraud,Moderate,2023-06-06 16:27:32,13.095657024830805,80.26797171402815,North,Industrial Area,Medium,Under Investigation,Priya Singh,74,Other
20251030-4264,HM,Homicide,Critical,2024-07-17 19:05:47,13.056248635773759,80.31187750586072,South,Residential South,Critical,Closed,Lakshmi Das,72,Other
20251030-4265,BR,Burglary,Serious,2023-07-16 18:47:44,13.133977454196847,80.34381334982243,West,Western Plains,High,Assigned,Raj Nair,26,Male
20251030-4266,TH,Theft,Moderate,2023-09-17 11:03:42,13.097580172983944,80.2690329401388,South,Residential South,Medium,Cold Case,Deepa Kumar,34,Male
20251030-4267,VT,Vehicle Theft,Moderate,2023-05-14 03:51:45,13.092999241597722,80.2679616347209,West,University Area,Medium,Cold Case,Vijay Kumar,22,Male
20251030-4268,VN,Vandalism,Minor,2023-11-08 06:39:14,13.041868851994936,80.25715272056367,East,Eastern Hills,Low,Pending,Raj Kumar,25,Other
20251030-4269,AS,Assault,Serious,2024-06-16 16:22:53,13.02336167419578,80.25894197056003,East,Market District,High,Reported,Lakshmi Patel,68,Male
20251030-4270,VN,Vandalism,Minor,2023-08-31 12:07:48,13.096422708188525,80.28340341798462,North,Industrial Area,Low,Reported,Lakshmi Reddy,32,Male
20251030-4271,HM,Homicide,Critical,2024-05-20 05:21:54,13.026446591350522,80.31969352081738,South,Residential South,Critical,Cold Case,Vijay Kumar,72,Female
20251030-4272,DR,Drug Related,Critical,2023-03-27 16:27:00,13.067199924162383,80.28755358854022,North,Industrial Area,Critical,Cold Case,Raj Kumar,33,Other
20251030-4273,FR,Fraud,Moderate,2023-08-05 18:17:58,13.106031868037212,80.29356038822483,North,Northern Heights,Medium,Assigned,Lakshmi Iyer,33,Male
20251030-4274,TH,Theft,Moderate,2024-02-21 21:53:39,13.100571637123055,80.29589906437906,North,Parkside,Medium,Under Investigation,Kumar Singh,54,Male
20251030-4275,DR,Drug Related,Critical,2024-06-05 18:32:23,13.050275625760156,80.25321711641786,East,Market District,Critical,Assigned,Vijay Reddy,47,Female
20251030-4276,TH,Theft,Moderate,2023-05-02 10:09:03,13.107355211740499,80.28472277599413,South,Coastal Zone,Medium,Closed,Raj Patel,40,Female
20251030-4277,HM,Homicide,Critical,2024-01-26 17:27:19,13.097221681132153,80.27776194878507,South,Residential South,Critical,Under Investigation,Lakshmi Singh,29,Male
20251030-4278,RB,Robbery,Critical,2023-01-04 20:13:14,13.100351645181828,80.29134119609841,Central,Downtown,Critical,Assigned,Lakshmi Kumar,66,Female
20251030-4279,HM,Homicide,Critical,2023-05-12 20:40:48,13.138393343753727,80.26581495485104,Central,City Center,Critical,Assigned,Arun Reddy,75,Male
20251030-4280,VT,Vehicle Theft,Moderate,2024-02-20 21:28:27,13.141413052835004,80.24336052192746,South,Coastal Zone,Medium,Reported,Deepa Reddy,57,Female
20251030-4281,RB,Robbery,Critical,2023-08-26 19:40:35,13.034372643170263,80.24689921575155,South,Southern Bay,Critical,Closed,Deepa Sharma,52,Female
20251030-4282,AS,Assault,Serious,2024-05-03 10:15:09,13.03040391305244,80.25440801217772,Central,Business District,High,Assigned,Raj Kumar,29,Male
20251030-4283,AS,Assault,Serious,2024-03-22 09:39:21,12.984988824884175,80.20322035697437,North,Northern Heights,High,Reported,Meena Kumar,66,Other
20251030-4284,AS,Assault,Serious,2024-09-19 05:25:17,13.081065542006327,80.27118255061917,East,Eastern Hills,High,Assigned,Raj Reddy,48,Male
20251030-4285,VT,Vehicle Theft,Moderate,2023-07-19 08:57:57,13.13754119608305,80.3276079936532,Central,City Center,Medium,Closed,Deepa Das,18,Female
20251030-4286,VN,Vandalism,Minor,2023-04-09 03:19:35,13.097161769343096,80.29914279523138,East,Suburban East,Low,Under Investigation,Priya Sharma,22,Female
20251030-4287,FR,Fraud,Moderate,2024-10-12 20:20:15,13.083737585739135,80.22273122176655,Central,Downtown,Medium,Under Investigation,Arun Patel,58,Male
20251030-4288,FR,Fraud,Moderate,2024-12-03 05:24:49,13.07014135767741,80.3579010520015,West,Commercial West,Medium,Under Investigation,Raj Kumar,18,Other
20251030-4289,BR,Burglary,Serious,2023-01-17 08:44:38,13.099842688136958,80.27538313013513,South,Southern Bay,High,Cold Case,Kumar Kumar,31,Male
20251030-4290,VN,Vandalism,Minor,2024-11-16 01:10:28,13.107524906904406,80.24997622261533,North,Parkside,Low,Closed,Raj Kumar,37,Other
20251030-4291,BR,Burglary,Serious,2024-12-16 14:09:14,13.048272402027989,80.25439628027098,South,Coastal Zone,High,Reported,Meena Reddy,20,Other
20251030-4292,HM,Homicide,Critical,2023-09-06 15:06:35,13.066251170752468,80.30087665719849,South,Residential South,Critical,Under Investigation,Meena Patel,33,Other
20251030-4293,TH,Theft,Moderate,2023-02-22 17:26:16,13.114854564186878,80.2928765765633,North,Northern Heights,Medium,Under Investigation,Kumar Patel,58,Male
20251030-4294,TH,Theft,Moderate,2023-07-16 02:40:29,13.065615661271467,80.24582395533496,East,Eastern Hills,Medium,Assigned,Meena Reddy,60,Other
20251030-4295,CY,Cybercrime,Serious,2023-08-26 09:26:04,13.040227304726196,80.20660513891771,West,University Area,High,Under Investigation,Deepa Sharma,27,Female
20251030-4296,DR,Drug Related,Critical,2023-02-24 14:04:29,13.05578571847913,80.23892689906243,North,Parkside,Critical,Under Investigation,Deepa Iyer,70,Other
20251030-4297,TH,Theft,Moderate,2024-10-11 19:31:24,13.096812900149233,80.30708404302173,Central,Downtown,Medium,Assigned,Raj Reddy,56,Other
20251030-4298,FR,Fraud,Moderate,2024-06-14 14:47:02,13.046597388849298,80.23568492473228,West,Commercial West,Medium,Closed,Priya Nair,21,Male
20251030-4299,DR,Drug Related,Critical,2024-10-21 18:42:24,13.083796881065355,80.2527454631318,West,Western Plains,Critical,Pending,Meena Das,21,Female
20251030-4300,CY,Cybercrime,Serious,2023-07-20 19:00:12,13.115007097296667,80.3033802309517,Central,Business District,High,Closed,Raj Singh,38,Other
20251030-4301,TH,Theft,Moderate,2024-06-15 23:31:31,13.11444097732931,80.28428214681612,North,Northern Heights,Medium,Pending,Deepa Reddy,47,Other
20251030-4302,FR,Fraud,Moderate,2023-04-04 15:47:21,13.052520275555121,80.3000791080895,West,Western Plains,Medium,Under Investigation,Vijay Sharma,55,Female
20251030-4303,RB,Robbery,Critical,2024-03-07 18:40:17,13.035492252943088,80.25077047639053,West,Western Plains,Critical,Assigned,Meena Singh,41,Other
20251030-4304,BR,Burglary,Serious,2024-07-16 05:03:08,13.075369037227558,80.28082267232988,West,Western Plains,High,Closed,Deepa Kumar,27,Female
20251030-4305,FR,Fraud,Moderate,2024-01-26 12:48:24,13.068339502874219,80.2384724184609,South,Coastal Zone,Medium,Cold Case,Deepa Singh,71,Male
20251030-4306,HM,Homicide,Critical,2024-12-31 12:01:28,13.085408725747364,80.26265529938277,Central,Downtown,Critical,Pending,Lakshmi Nair,71,Male
20251030-4307,BR,Burglary,Serious,2023-01-20 06:25:22,13.091151119230627,80.27905067013775,West,Commercial West,High,Under Investigation,Lakshmi Iyer,45,Male
20251030-4308,CY,Cybercrime,Serious,2024-09-18 18:55:30,13.093467145681094,80.24021524513378,North,Parkside,High,Cold Case,Raj Singh,55,Male
20251030-4309,TH,Theft,Moderate,2023-05-19 19:19:07,13.08867957578886,80.26297818735421,West,Western Plains,Medium,Pending,Deepa Reddy,51,Male
20251030-4310,AS,Assault,Serious,2023-11-28 22:54:22,13.098032285002784,80.26081525103264,East,Market District,High,Reported,Arun Patel,56,Female
20251030-4311,RB,Robbery,Critical,2023-12-25 21:23:14,13.073779402683808,80.26490638586334,North,Northern Heights,Critical,Under Investigation,Raj Kumar,32,Male
